         OtsuT  KittlerT    LloydT     SungT   RidlerT    HuangT   RameshT      Li1T      Li2T    BrinkT    KapurT    SahooT  ShanbhagT      YenT     TsaiT
1172  0.586275  0.801961  0.372208  0.711765  0.587343  0.594118  0.582353  0.496800  0.547059  0.637255  0.774510  0.780391   0.205882  0.805882  0.547059
1173  0.550980  0.758824  0.325029  0.668627  0.551587  0.531373  0.558824  0.465540  0.507843  0.617647  0.747059  0.746441   0.186275  0.770588  0.515686
1174  0.535294  0.739216  0.308284  0.649020  0.535704  0.574510  0.550980  0.446761  0.492157  0.605882  0.727451  0.734233   0.178431  0.758824  0.507843
1175  0.519608  0.715686  0.291354  0.629412  0.521234  0.531373  0.539216  0.432383  0.476471  0.598039  0.723529  0.727106   0.174510  0.750980  0.503922
1176  0.507843  0.700000  0.277193  0.609804  0.507739  0.578431  0.527451  0.416165  0.460784  0.590196  0.703922  0.711883   0.174510  0.735294  0.503922
1177  0.496078  0.680392  0.265077  0.594118  0.495990  0.527451  0.511765  0.402481  0.449020  0.582353  0.684314  0.702818   0.178431  0.723529  0.507843
1178  0.484314  0.656863  0.253996  0.578431  0.484487  0.476471  0.503922  0.388801  0.437255  0.570588  0.672549  0.689718   0.186275  0.711765  0.511765
1179  0.472549  0.641176  0.244761  0.558824  0.473141  0.515686  0.492157  0.376338  0.425490  0.558824  0.664706  0.676018   0.205882  0.696078  0.515686
1180  0.464706  0.617647  0.237253  0.547059  0.465009  0.464706  0.488235  0.365986  0.413725  0.550980  0.652941  0.667830   0.225490  0.688235  0.523529
1181  0.452941  0.601961  0.230356  0.527451  0.454444  0.413725  0.484314  0.355232  0.409804  0.539216  0.645098  0.660995   0.241176  0.680392  0.523529
1182  0.566667  0.778431  0.347604  0.688235  0.568215  0.562745  0.570588  0.470188  0.527451  0.629412  0.766667  0.757169   0.194118  0.782353  0.527451
1183  0.445098  0.586275  0.225884  0.515686  0.446096  0.441176  0.476471  0.345013  0.394118  0.539216  0.641176  0.651610   0.245098  0.672549  0.531373
1184  0.817647  0.911765  0.761709  0.841176  0.820399  0.845098  0.472549  0.810741  0.813725  0.641176  0.641176  0.641176   0.609804  0.641176  0.884314
1185  0.790196  0.896078  0.723951  0.813725  0.791663  0.825490  0.507843  0.779304  0.782353  0.609804  0.590196  0.590196   0.535294  0.590196  0.864706
1186  0.766667  0.880392  0.689070  0.790196  0.765745  0.805882  0.507843  0.749305  0.754902  0.770588  0.543137  0.859810   0.511765  0.872549  0.849020
1187  0.739216  0.876471  0.656445  0.762745  0.741065  0.778431  0.480392  0.721019  0.727451  0.758824  0.849020  0.826466   0.480392  0.868627  0.829412
1188  0.719608  0.852941  0.626011  0.743137  0.719578  0.747059  0.696078  0.693875  0.703922  0.739216  0.821569  0.855109   0.778431  0.860784  0.817647
1189  0.676471  0.833333  0.570976  0.700000  0.678279  0.743137  0.660784  0.644188  0.656863  0.703922  0.794118  0.811797   0.750980  0.817647  0.786275
1190  0.660784  0.805882  0.546711  0.680392  0.661054  0.676471  0.645098  0.621796  0.637255  0.692157  0.782353  0.794787   0.731373  0.801961  0.770588
1191  0.645098  0.594118  0.524680  0.668627  0.645185  0.688235  0.629412  0.601008  0.617647  0.676471  0.762745  0.783498   0.711765  0.790196  0.758824
1192  0.629412  0.562745  0.503653  0.652941  0.630857  0.629412  0.617647  0.581005  0.601961  0.676471  0.747059  0.767430   0.692157  0.774510  0.743137
1193  0.613725  0.527451  0.481412  0.700000  0.615349  0.621569  0.605882  0.560749  0.578431  0.668627  0.735294  0.751962   0.676471  0.758824  0.735294
1194  0.601961  0.496078  0.462241  0.727451  0.603211  0.641176  0.598039  0.542485  0.562745  0.645098  0.719608  0.739905   0.656863  0.747059  0.723529
1195  0.586275  0.472549  0.445319  0.731373  0.592018  0.574510  0.598039  0.526645  0.554902  0.633333  0.703922  0.724363   0.641176  0.731373  0.715686
1196  0.578431  0.445098  0.431371  0.731373  0.582882  0.578431  0.605882  0.510360  0.535294  0.633333  0.688235  0.711987   0.625490  0.719608  0.703922
1197  0.566667  0.417647  0.412921  0.731373  0.574639  0.845098  0.601961  0.494873  0.527451  0.629412  0.680392  0.700301   0.613725  0.707843  0.696078
1198  0.696078  0.845098  0.597949  0.719608  0.698000  0.727451  0.676471  0.668882  0.680392  0.723529  0.809804  0.827865   0.770588  0.833333  0.798039
1199  0.562745  0.390196  0.397637  0.731373  0.563383  0.864706  0.609804  0.479489  0.515686  0.613725  0.672549  0.698192   0.617647  0.707843  0.684314
1200  0.711765  0.994118  0.614856  0.903922  0.713341  0.735294  0.688235  0.667561  0.684314  0.805882  0.966667  0.953788   0.429412  0.966667  0.715686
1201  0.692157  0.994118  0.578863  0.884314  0.696738  0.688235  0.660784  0.624891  0.649020  0.813725  0.958824  0.944513   0.362745  0.958824  0.684314
1202  0.672549  0.990196  0.547934  0.864706  0.671121  0.754902  0.645098  0.586504  0.617647  0.786275  0.943137  0.935177   0.323529  0.943137  0.645098
1203  0.645098  0.994118  0.519321  0.864706  0.649359  0.790196  0.660784  0.560506  0.594118  0.786275  0.947059  0.928456   0.292157  0.947059  0.605882
1204  0.633333  0.994118  0.494523  0.849020  0.634364  0.790196  0.633333  0.531080  0.574510  0.786275  0.939216  0.918705   0.260784  0.939216  0.570588
1205  0.601961  0.994118  0.460780  0.829412  0.605316  0.876471  0.625490  0.514442  0.547059  0.809804  0.927451  0.914761   0.205882  0.927451  0.558824
1206  0.594118  0.994118  0.448223  0.817647  0.599528  0.927451  0.598039  0.494143  0.543137  0.794118  0.923529  0.897294   0.178431  0.923529  0.594118
1207  0.586275  0.990196  0.451038  0.809804  0.588004  0.923529  0.594118  0.477203  0.523529  0.801961  0.915686  0.901255   0.154902  0.915686  0.570588
1208  0.570588  0.990196  0.438836  0.794118  0.579220  0.911765  0.696078  0.460997  0.511765  0.794118  0.907843  0.878746   0.135294  0.907843  0.617647
1209  0.570588  0.990196  0.428195  0.782353  0.570701  0.907843  0.676471  0.445327  0.503922  0.790196  0.900000  0.884076   0.115686  0.900000  0.625490
1210  0.562745  0.990196  0.418987  0.770588  0.563581  0.900000  0.660784  0.439081  0.496078  0.782353  0.896078  0.863642   0.107843  0.896078  0.621569
1211  0.554902  0.990196  0.414186  0.754902  0.563928  0.896078  0.641176  0.426768  0.496078  0.817647  0.888235  0.870818   0.096078  0.888235  0.609804
1212  0.543137  0.986275  0.407731  0.747059  0.557880  0.892157  0.625490  0.417506  0.484314  0.805882  0.884314  0.866150   0.084314  0.884314  0.621569
1213  0.547059  0.986275  0.401165  0.731373  0.552724  0.884314  0.609804  0.408048  0.480392  0.798039  0.876471  0.857561   0.080392  0.876471  0.605882
1214  0.617647  0.994118  0.481193  0.837255  0.619269  0.829412  0.652941  0.536800  0.566667  0.825490  0.935294  0.911921   0.237255  0.935294  0.590196
1215  0.543137  0.986275  0.394940  0.743137  0.555339  0.880392  0.594118  0.398838  0.472549  0.786275  0.872549  0.852893   0.072549  0.872549  0.590196
1216  0.703922  0.907843  0.391118  0.845098  0.713065  0.868627  0.527451  0.625751  0.641176  0.566667  0.641176  0.639226   0.468627  0.641176  0.688235
1217  0.707843  0.892157  0.324221  0.821569  0.727907  0.849020  0.535294  0.629513  0.645098  0.550980  0.590196  0.590196   0.417647  0.590196  0.660784
1218  0.703922  0.876471  0.264451  0.798039  0.705841  0.833333  0.511765  0.602395  0.629412  0.511765  0.543137  0.546521   0.386275  0.547059  0.629412
1219  0.684314  0.860784  0.211674  0.778431  0.685357  0.809804  0.496078  0.606303  0.649020  0.480392  0.480392  0.497454   0.354902  0.500000  0.601961
1220  0.660784  0.845098  0.157039  0.754902  0.666294  0.786275  0.468627  0.618562  0.637255  0.460784  0.456863  0.460247   0.335294  0.460784  0.578431
1221  0.625490  0.809804  0.003922  0.715686  0.626737  0.743137  0.472549  0.582623  0.601961  0.437255  0.386275  0.462454   0.350980  0.476471  0.531373
1222  0.601961  0.794118  0.003922  0.696078  0.609529  0.723529  0.464706  0.563922  0.582353  0.437255  0.362745  0.427489   0.315686  0.441176  0.511765
1223  0.586275  0.778431  0.003922  0.676471  0.596002  0.692157  0.452941  0.548464  0.566667  0.409804  0.401961  0.417289   0.319608  0.421569  0.492157
1224  0.578431  0.762745  0.003922  0.652941  0.579873  0.703922  0.449020  0.531845  0.550980  0.401961  0.382353  0.391527   0.307843  0.394118  0.472549
1225  0.558824  0.743137  0.003922  0.641176  0.564458  0.680392  0.515686  0.512536  0.535294  0.398039  0.362745  0.377851   0.300000  0.382353  0.456863
1226  0.543137  0.727451  0.003922  0.625490  0.548803  0.649020  0.527451  0.497725  0.519608  0.378431  0.347059  0.359048   0.292157  0.362745  0.445098
1227  0.535294  0.715686  0.003922  0.601961  0.536659  0.656863  0.515686  0.482271  0.507843  0.378431  0.335294  0.349920   0.280392  0.354902  0.425490
1228  0.519608  0.700000  0.003922  0.590196  0.525115  0.629412  0.511765  0.469401  0.488235  0.370588  0.319608  0.340193   0.268627  0.347059  0.417647
1229  0.511765  0.680392  0.003922  0.578431  0.512978  0.601961  0.507843  0.453992  0.480392  0.350980  0.311765  0.514616   0.272549  0.601961  0.405882
1230  0.645098  0.825490  0.005789  0.735294  0.645694  0.770588  0.480392  0.602541  0.621569  0.429412  0.417647  0.421037   0.331373  0.421569  0.550980
1231  0.500000  0.672549  0.394158  0.562745  0.501259  0.598039  0.500000  0.442697  0.468627  0.354902  0.307843  0.497449   0.260784  0.586275  0.398039
1232  0.652941  0.652941  0.620601  0.652941  0.666878  0.849020  0.668627  0.652043  0.652941  0.707843  0.766667  0.766667   0.531373  0.766667  0.782353
1233  0.598039  0.598039  0.568080  0.598039  0.620086  0.825490  0.621569  0.600548  0.598039  0.660784  0.735294  0.734779   0.472549  0.735294  0.747059
1234  0.550980  0.550980  0.524155  0.550980  0.578914  0.798039  0.578431  0.554811  0.550980  0.625490  0.696078  0.696078   0.437255  0.696078  0.711765
1235  0.503922  0.503922  0.480220  0.503922  0.541731  0.774510  0.543137  0.513102  0.503922  0.590196  0.660784  0.660784   0.684314  0.660784  0.684314
1236  0.464706  0.464706  0.442808  0.464706  0.508200  0.739216  0.507843  0.475242  0.464706  0.590196  0.629412  0.629412   0.562745  0.629412  0.656863
1237  0.390196  0.358824  0.378634  0.390196  0.450428  0.692157  0.449020  0.409722  0.390196  0.543137  0.566667  0.566667   0.535294  0.566667  0.601961
1238  0.425490  0.327451  0.350858  0.358824  0.427023  0.668627  0.464706  0.381350  0.358824  0.523529  0.543137  0.542952   0.519608  0.543137  0.578431
1239  0.401961  0.300000  0.325632  0.327451  0.402943  0.652941  0.433333  0.355644  0.327451  0.500000  0.515686  0.515686   0.519608  0.515686  0.558824
1240  0.382353  0.272549  0.302675  0.303922  0.386136  0.625490  0.437255  0.332269  0.303922  0.484314  0.492157  0.492157   0.609804  0.492157  0.535294
1241  0.366667  0.249020  0.281487  0.276471  0.371379  0.605882  0.433333  0.310994  0.339216  0.464706  0.472549  0.472355   0.590196  0.472549  0.515686
1242  0.354902  0.225490  0.262246  0.252941  0.360147  0.586275  0.437255  0.291827  0.319608  0.445098  0.449020  0.449020   0.570588  0.449020  0.496078
1243  0.339216  0.201961  0.244074  0.233333  0.506099  0.566667  0.429412  0.274094  0.303922  0.433333  0.425490  0.425490   0.550980  0.425490  0.480392
1244  0.331373  0.178431  0.227671  0.213725  0.505985  0.547059  0.413725  0.258324  0.292157  0.417647  0.409804  0.409599   0.531373  0.409804  0.464706
1245  0.311765  0.158824  0.211982  0.198039  0.483831  0.523529  0.394118  0.465074  0.284314  0.401961  0.390196  0.390196   0.511765  0.390196  0.449020
1246  0.425490  0.425490  0.409050  0.425490  0.477854  0.719608  0.476471  0.440833  0.425490  0.566667  0.598039  0.598039   0.613725  0.598039  0.629412
1247  0.303922  0.139216  0.197583  0.460784  0.475415  0.515686  0.374510  0.457880  0.276471  0.386275  0.370588  0.370588   0.496078  0.370588  0.437255
1248  0.786275  0.829412  0.729923  0.805882  0.785535  0.786275  0.472549  0.775520  0.778431  0.590196  0.911765  0.885807   0.527451  0.911765  0.884314
1249  0.750980  0.794118  0.688793  0.774510  0.752439  0.750980  0.484314  0.738820  0.743137  0.805882  0.892157  0.864450   0.484314  0.892157  0.868627
1250  0.723529  0.758824  0.650500  0.739216  0.721848  0.719608  0.719608  0.704295  0.711765  0.786275  0.872549  0.847825   0.547059  0.880392  0.849020
1251  0.692157  0.723529  0.616259  0.711765  0.693531  0.692157  0.692157  0.671881  0.680392  0.766667  0.864706  0.863312   0.876471  0.864706  0.829412
1252  0.668627  0.692157  0.584011  0.680392  0.667682  0.594118  0.664706  0.641787  0.652941  0.750980  0.845098  0.847599   0.476471  0.849020  0.817647
1253  0.621569  0.625490  0.527506  0.625490  0.620403  0.464706  0.617647  0.585455  0.598039  0.727451  0.813725  0.816226   0.464706  0.817647  0.790196
1254  0.598039  0.594118  0.501607  0.601961  0.599955  0.480392  0.598039  0.560460  0.578431  0.700000  0.798039  0.800540   0.433333  0.801961  0.778431
1255  0.578431  0.554902  0.478315  0.574510  0.580167  0.578431  0.578431  0.536646  0.554902  0.696078  0.782353  0.788400   0.625490  0.790196  0.766667
1256  0.562745  0.535294  0.457228  0.554902  0.563061  0.562745  0.562745  0.514746  0.535294  0.676471  0.770588  0.772740   0.382353  0.774510  0.750980
1257  0.547059  0.503922  0.436860  0.531373  0.546272  0.413725  0.547059  0.493142  0.511765  0.668627  0.758824  0.757449   0.629412  0.758824  0.739216
1258  0.531373  0.476471  0.418491  0.503922  0.531066  0.523529  0.531373  0.473543  0.500000  0.660784  0.747059  0.745316   0.656863  0.747059  0.723529
1259  0.515686  0.449020  0.401355  0.488235  0.516399  0.303922  0.515686  0.455001  0.484314  0.649020  0.731373  0.729972   0.641176  0.731373  0.715686
1260  0.500000  0.421569  0.385459  0.468627  0.501458  0.500000  0.503922  0.437542  0.468627  0.645098  0.719608  0.721411   0.649020  0.723529  0.707843
1261  0.484314  0.398039  0.370933  0.449020  0.488916  0.484314  0.492157  0.421413  0.452941  0.633333  0.707843  0.709968   0.649020  0.711765  0.696078
1262  0.641176  0.660784  0.554773  0.652941  0.643029  0.550980  0.641176  0.612622  0.625490  0.731373  0.829412  0.831913   0.500000  0.833333  0.801961
1263  0.476471  0.370588  0.356911  0.429412  0.476781  0.245098  0.476471  0.405692  0.441176  0.629412  0.692157  0.698181   0.649020  0.700000  0.684314
1264  0.727451  0.990196  0.588421  0.903922  0.735187  0.727451  0.676471  0.691150  0.696078  0.805882  0.966667  0.954832   0.547059  0.966667  0.676471
1265  0.703922  0.986275  0.553334  0.884314  0.705512  0.703922  0.637255  0.651067  0.672549  0.813725  0.958824  0.944931   0.484314  0.958824  0.637255
1266  0.680392  0.986275  0.524620  0.864706  0.682157  0.723529  0.645098  0.618968  0.637255  0.786275  0.943137  0.934413   0.429412  0.943137  0.598039
1267  0.660784  0.982353  0.492198  0.864706  0.661675  0.762745  0.656863  0.588376  0.621569  0.786275  0.947059  0.929050   0.382353  0.947059  0.578431
1268  0.641176  0.982353  0.469269  0.849020  0.642531  0.790196  0.649020  0.576129  0.601961  0.786275  0.927451  0.916623   0.339216  0.927451  0.554902
1269  0.617647  0.974510  0.431023  0.825490  0.619381  0.813725  0.625490  0.532251  0.570588  0.801961  0.931373  0.907192   0.264706  0.931373  0.503922
1270  0.605882  0.974510  0.418657  0.809804  0.607271  0.927451  0.605882  0.513646  0.554902  0.794118  0.923529  0.897808   0.237255  0.923529  0.472549
1271  0.594118  0.970588  0.448801  0.809804  0.597958  0.923529  0.605882  0.497167  0.539216  0.778431  0.919608  0.891829   0.209804  0.919608  0.468627
1272  0.590196  0.966667  0.437263  0.794118  0.588877  0.911765  0.590196  0.485968  0.527451  0.782353  0.907843  0.879557   0.186275  0.907843  0.503922
1273  0.570588  0.966667  0.426381  0.782353  0.580370  0.907843  0.617647  0.471322  0.519608  0.774510  0.903922  0.873570   0.154902  0.903922  0.523529
1274  0.570588  0.962745  0.417758  0.770588  0.573817  0.900000  0.660784  0.461247  0.515686  0.766667  0.896078  0.864698   0.147059  0.896078  0.558824
1275  0.570588  0.962745  0.411713  0.754902  0.570166  0.896078  0.641176  0.450318  0.503922  0.762745  0.892157  0.858719   0.131373  0.892157  0.566667
1276  0.566667  0.958824  0.405853  0.747059  0.567860  0.892157  0.625490  0.440722  0.503922  0.754902  0.888235  0.853254   0.115686  0.888235  0.554902
1277  0.562745  0.954902  0.399861  0.731373  0.563418  0.884314  0.609804  0.432829  0.492157  0.750980  0.880392  0.844382   0.103922  0.880392  0.570588
1278  0.629412  0.978431  0.449279  0.837255  0.628011  0.770588  0.652941  0.553069  0.578431  0.766667  0.935294  0.913169   0.300000  0.935294  0.535294
1279  0.562745  0.954902  0.394223  0.719608  0.564501  0.880392  0.594118  0.430443  0.488235  0.786275  0.876471  0.838917   0.084314  0.876471  0.566667
1280  0.719608  0.801961  0.677239  0.774510  0.719309  0.888235  0.433333  0.699752  0.703922  0.707843  0.794118  0.794118   0.582353  0.794118  0.809804
1281  0.676471  0.762745  0.629667  0.739216  0.678000  0.860784  0.652941  0.653112  0.660784  0.700000  0.758824  0.758824   0.519608  0.758824  0.778431
1282  0.641176  0.731373  0.587295  0.707843  0.643112  0.849020  0.613725  0.615636  0.625490  0.676471  0.727451  0.727451   0.476471  0.727451  0.750980
